id,firstname,lastname,faction,position,date, url,speech
"1001087","Claudia","Roth","not found","Presidium of Parliament","2017-12-13T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19005.pdf","\n\nVielen herzlichen Dank, lieber Kollege Feiler. – Damit schließe ich die Aussprache.\n\nInterfraktionell wird Überweisung der Vorlagen auf den Drucksachen 19/239, 19/219, 19/233 und 19/227 an den Hauptausschuss vorgeschlagen. – Sie sind damit einverstanden. Dann sind die Überweisungen so beschlossen.\n\nWir sind damit am Schluss der heutigen Tagesordnung.\n\nLiebe Kolleginnen und Kollegen, ich wünsche Ihnen, aber auch den Regierungsvertretern, allen Mitarbeitern und Mitarbeiterinnen, unseren Parlamentsassistenten und -assistentinnen, den Technikern, all denen, die uns unsere Arbeit mit ermöglichen, von ganzem Herzen besinnliche Weihnachten, glückliche Feiertage mit Ihren Liebsten, vielleicht endlich auch einmal Zeit für Sie selber – das wünsche ich mir sehr – und einen guten Rutsch in ein Jahr 2018, in dem der Frieden bei uns im Land und in der Welt eine Chance hat.\n\nDie nächste Sitzung des Deutschen Bundestages berufe ich auf Mittwoch, den 17. Januar 2018, 13 Uhr, ein.\n\nKommen Sie gut nach Hause. Die Sitzung ist geschlossen.\n\n(Schluss: 19.46 Uhr)"
"1001228","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Dr. Castellucci. – Einen schönen Nachmittag, liebe Kolleginnen und Kollegen!\n\nIch schließe diese Aussprache.\n\nInterfraktionell wird die Überweisung des Gesetzentwurfes auf Drucksache 19/182 an den Innenausschuss vorgeschlagen. Gibt es andere Vorschläge? – Nein, die gibt es nicht. Dann ist die Überweisung so beschlossen."
"1001230","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Kollege Krichbaum. – Als nächstem Redner in der Debatte und zu seiner ersten Rede gebe ich das Wort Johannes Schraps von der SPD-Fraktion. Viel Erfolg!\n\n({0})"
"1001232","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Johannes Schraps. – Nächster Redner in der Debatte: Norbert Kleinwächter für die AfD-Fraktion.\n\n({0})"
"1001234","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank. – Nächster Redner in der Debatte: ­Michael Link für die FDP-Fraktion.\n\n({0})"
"1001236","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Michael Link. – Nächster Redner für die Fraktion Die Linke: Alexander Ulrich.\n\n({0})"
"1001238","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Alexander Ulrich. – Nächster Redner in der Debatte: Manuel Sarrazin für Bündnis 90/Die Grünen.\n\n({0})"
"1001240","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Manuel Sarrazin. – Nächster Redner in der Debatte: Dr. Heribert Hirte für die CDU/CSU-Fraktion.\n\n({0})"
"1001242","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nKurz."
"1001244","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Dr. Hirte. – Nächste Rednerin für die SPD-Fraktion: Angelika Glöckner.\n\n({0})"
"1001246","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Frau Kollegin Glöckner. – Das Wort zu einer Kurzintervention hat der Kollege Alexander Ulrich.\n\n({0})"
"1001248","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nFrau Kollegin Glöckner, Sie haben das Wort zur Erwiderung."
"1001250","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Frau Kollegin Glöckner. – Nächster Redner in der Debatte: Dr. Harald Weyel für die AfD-Fraktion.\n\n({0})"
"1001270","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Hans-Georg von der Marwitz. Danke, dass Sie auch von der Allgäuer Melkmethode gesprochen haben. Jetzt muss ich mich doch ein bisschen intensiver damit auseinandersetzen. Aus dem Unterallgäu kommend, habe ich schon wieder etwas dazugelernt. Herzlichen Dank.\n\nNächster Redner in der Debatte: Rainer Spiering für die SPD-Fraktion.\n\n({0})"
"1001272","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nJa, bitte."
"1001252","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nHerr Kollege, erlauben Sie eine Zwischenfrage von – –"
"1001254","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nNächster Redner in der Debatte: Dr. Volker Ullrich, CDU/CSU-Fraktion, Augsburg.\n\n({0})"
"1001256","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Volker Ullrich. – Nächster Redner für die SPD-Fraktion: Christian Petry, SPD.\n\n({0})"
"1001258","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nJa, aber ein schneller Abschluss."
"1001260","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nDanke, Herr Kollege Petry. – Der letzte Redner in unserer Europadebatte: Matern von Marschall für die CDU/CSU-Fraktion.\n\n({0})"
"1001262","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Matern von Marschall. – Damit schließe ich diese Aussprache."
"1001264","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nFrau Kollegin, kommen Sie bitte zum Ende."
"1001266","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nJa, bitte."
"1001268","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Frau Konrad. – Nächster Redner: Hans-Georg von der Marwitz für die CDU/CSU-Fraktion.\n\n({0})"
"1001274","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Herr Kollege Spiering. – Zu seiner ersten Rede rufe ich auf: Uwe Schulz für die AfD-Fraktion.\n\n({0})"
"1001276","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank. – Nächste Rednerin: Dr. Kirsten ­Tackmann für die Linke.\n\n({0})"
"1001278","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank. – Nächster Redner in der Debatte: ­Harald Ebner für Bündnis 90/Die Grünen.\n\n({0})"
"1001280","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nDas führen wir jetzt aber nicht mehr aus."
"1001282","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Harald Ebner. – Der letzte Redner in der Debatte: Maik Beermann für die CDU/CSU-Fraktion.\n\n({0})"
"1001284","Claudia","Roth","not found","Presidium of Parliament","2018-01-18T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19007.pdf","\n\nVielen Dank, Kollege Beermann. – Damit schließe ich die Aussprache.\n\nInterfraktionell wird Überweisung der Vorlage auf Drucksache 19/436 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen. – Sie sind damit einverstanden. Dann ist die Überweisung so beschlossen."
"1001843","Claudia","Roth","Grüne","Member of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Herr Mayer. – Es gibt hier immer wieder interessengeleitete Behauptungen dazu, was im Rahmen der Jamaika-Verhandlungen tatsächlich sondiert worden ist oder auch nicht. Herr Dobrindt sagt zu Recht, dass er und die CSU sich mit ihren Positionen durchgesetzt haben. Herr Lischka hat diese Behauptung aufgegriffen und gesagt, unter den Jamaika-Sondierern sei eine einjährige Aussetzung verabredet gewesen. Herr Mayer, stimmen Sie mit mir darin überein, dass der Wahrheitsgehalt dieser Aussage gleich null ist? Weder die FDP hat einem solchen Vorschlag zugestimmt – dabei hatte sie eine andere Perspektive als wir –, geschweige denn wir Grüne.\n\n({0})\n\nWir haben immer klargemacht: Wir werden so etwas wie das, was Sie heute beschließen, auf keinen Fall mittragen; mit uns wird es keine Aussetzung geben; mit uns wird es erst recht keine Abschaffung der Familienzusammenführung geben. Immer wieder haben CSU-Kollegen wie der Kollege Müller oder der Kollege Scheuer behauptet, wir hätten – –\n\n({1})\n\n– Lesen Sie einfach einmal die Geschäftsordnung. Darin steht, dass man auch Bemerkungen machen kann, ob Ihnen das passt oder nicht.\n\n({2})\n\nIch möchte Sie, Herr Mayer, bitten, klarzustellen, weil Sie ja ein wahrheitstreuer Mensch sind, dass es einen großen Unterschied zwischen Ihrer und unserer Auffassung zu Familienzusammenführung, Völkerrecht, Grundrechte und Menschenrechte gibt.\n\n({3})"
"1001932","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nDenken Sie bitte an die Redezeit?"
"1001934","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Frau Kollegin Krellmann. – Wir reden ja jetzt über die Höchstarbeitszeit. Ich bitte, auch die Höchst­redezeit einzuhalten.\n\nDer nächste Redner: Wilfried Oellers für die CDU/CSU-Fraktion.\n\n({0})"
"1001936","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Kollege, erlauben Sie eine Zwischenfrage oder Zwischenbemerkung der Kollegin Krellmann?"
"1001938","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nFrau Krellmann, bitte."
"1001952","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nDanke schön. – Nächste Rednerin in der Debatte: Jana Schimke für die CDU/CSU-Fraktion.\n\n({0})"
"1001982","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Kuffer, dies ist zwar Ihre erste Rede, aber auch für Sie gilt: Denken Sie an die Redezeit."
"1001940","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nDanke schön, Frau Krellmann. – Herr Oellers, Sie haben jetzt das Wort."
"1001942","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Wilfried Oellers. – Nächste Rednerin: Dagmar Schmidt für die SPD-Fraktion.\n\n({0})"
"1001944","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Dagmar Schmidt. – Das Wort hat jetzt zu seiner ersten Rede im Bundestag Uwe Witt für die AfD-Fraktion.\n\n({0})"
"1001946","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nAls nächster Redner im Deutschen Bundestag hält ein Herr Cronenberg seine erste Rede. Ich habe mich gewundert: Es kann doch nicht sein, dass das seine erste Rede ist. Aber es gab einen anderen Herrn Cronenberg, der hier unter anderem als Vizepräsident gewirkt hat: Ihr Vater. – Herzlich willkommen zu Ihrer ersten Rede, Carl-Julius Cronenberg für die FDP-Fraktion.\n\n({0})"
"1001948","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Carl-Julius Cronenberg. – Nächste Rednerin: Beate Müller-Gemmeke für Bündnis 90/Die Grünen.\n\n({0})"
"1001950","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Beate Müller-Gemmeke. – Das Wort hat jetzt zu seiner ersten Rede im Bundestag der fraktionslose Kollege Mario Mieruch."
"1001954","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Kollegin Schimke. – Letzte Rednerin in der Debatte: Gabriele Hiller-Ohm für die SPD-Fraktion.\n\n({0})"
"1001956","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nJa, das war jetzt noch einmal eine direkte Ansprache an Ihre Genossinnen und Genossen aus der SPD.\n\n({0})\n\nIch glaube nicht, dass alle anderen sich angesprochen gefühlt haben."
"1001958","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nIhre Redezeit, Frau Kollegin."
"1001960","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nAlles klar, Frau Genossin. Vielen herzlichen Dank, liebe Gabriele Hiller-Ohm. – Damit schließe ich die Aussprache.\n\nInterfraktionell wird Überweisung der Vorlage auf Drucksache 19/578 an die in der Tagesordnung aufgeführten Ausschüsse vorgeschlagen. Die fast schon rhetorische Frage: Sind Sie damit einverstanden? – Ja, das ist der Fall. Dann ist die Überweisung so beschlossen. – Jetzt bitte ich, mögliche Sitzplatzwechsel schnell vorzunehmen."
"1001962","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Luise Amtsberg. – Nächster Redner: der Parlamentarische Staatssekretär – er ist schon angesprochen worden – Dr. Ole Schröder.\n\n({0})"
"1001964","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Dr. Schröder. – Ich habe meine Zustimmung körpersprachlich zum Ausdruck gebracht, weil er die Redezeit auf die Sekunde eingehalten hat. Jetzt liegt die Latte hoch für den nächsten Redner: Dr. Lars Castellucci von der SPD-Fraktion.\n\n({0})"
"1001966","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nHerr Kollege, erlauben Sie eine Zwischenfrage oder -bemerkung von einem Kollegen der AfD?"
"1001968","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Dr. Castellucci. – Nächster Redner für die AfD: Dr. Baumann.\n\n({0})"
"1001970","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nErlauben Sie eine Zwischenfrage des Kollegen von Notz?"
"1001974","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nSelbstverständlich, Herr Kollege Baumann, wurde die Redezeit während der Zwischenfrage angehalten. Wenn Sie es nicht glauben, dann können Sie es gerne kontrollieren. Im Übrigen hat die Frage, wer wohin in den Urlaub fährt, keine Rolle zu spielen. Dass Sie wissen, wo ich am liebsten Urlaub mache, verwundert mich sehr.\n\n({0})\n\nNächster Redner für die FDP-Fraktion: Konstantin Kuhle.\n\n({1})"
"1001976","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Konstantin Kuhle. – Nächste Rednerin: Ulla Jelpke für die Fraktion Die Linke.\n\n({0})"
"1001978","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nFrau Kollegin, kommen Sie zum Schluss."
"1001980","Claudia","Roth","not found","Presidium of Parliament","2018-02-01T00:00:00.000Z","https://dip21.bundestag.de/dip21/btp/19/19011.pdf","\n\nVielen Dank, Ulla Jelpke. – Als nächster Redner hat zu seiner ersten Rede im Deutschen Bundestag Michael Kuffer für die CDU/CSU-Fraktion das Wort.\n\n({0})"
